,Unnamed: 0,call,put,strike,Share,symbol,trade date,exercise date,LIBOR Rate,Implied Volatility
2078,2078,35.623,5.6,135,155.9600067138672,AAPL,2022-09-08,2023-02-17,2.3001,26.55
2079,2079,35.426,4.85,135,154.4600067138672,AAPL,2022-09-09,2023-02-17,2.3001,
2080,2080,36.361,4.01,135,163.42999267578125,AAPL,2022-09-12,2023-02-17,2.3001,34.3
2081,2081,37.556,6.12,135,163.42999267578125,AAPL,2022-09-13,2023-02-17,2.3001,27.55
2082,2082,36.992,5.75,135,153.83999633789062,AAPL,2022-09-14,2023-02-17,2.3001,27.3
2083,2083,36.974,6.25,135,155.30999755859375,AAPL,2022-09-15,2023-02-17,2.3001,
2084,2084,38.013,6.85,135,152.3699951171875,AAPL,2022-09-16,2023-02-17,2.3001,
2085,2085,37.518,5.8,135,154.47999572753906,AAPL,2022-09-19,2023-02-17,2.3001,26.95
2086,2086,38.008,5.34,135,154.47999572753906,AAPL,2022-09-20,2023-02-17,2.3001,
2087,2087,38.465,6.0,135,156.89999389648438,AAPL,2022-09-21,2023-02-17,2.3001,
2088,2088,37.834,6.1,135,153.72000122070312,AAPL,2022-09-22,2023-02-17,2.3001,26.5
2089,2089,37.95,6.85,135,152.74000549316406,AAPL,2022-09-23,2023-02-17,2.3001,22.94
2090,2090,38.963,6.59,135,150.77000427246094,AAPL,2022-09-26,2023-02-17,2.3001,25.1
2091,2091,39.519,7.04,135,150.77000427246094,AAPL,2022-09-27,2023-02-17,2.3001,24.93
2092,2092,38.974,7.01,135,151.75999450683594,AAPL,2022-09-28,2023-02-17,2.3001,23.95
2093,2093,39.389,9.45,135,149.83999633789062,AAPL,2022-09-29,2023-02-17,2.3001,18.25
2094,2094,38.842,10.5,135,142.47999572753906,AAPL,2022-09-30,2023-02-17,2.3001,16.54
2095,2095,37.478,8.7,135,142.4499969482422,AAPL,2022-10-03,2023-02-17,2.3001,17.75
2096,2096,36.996,7.45,135,142.4499969482422,AAPL,2022-10-04,2023-02-17,2.3001,20.1
2097,2097,37.534,7.4,135,146.10000610351562,AAPL,2022-10-05,2023-02-17,2.3001,20.3
2098,2098,37.989,7.66,135,146.39999389648438,AAPL,2022-10-06,2023-02-17,2.3001,19.9
2099,2099,38.057,9.6,135,145.42999267578125,AAPL,2022-10-07,2023-02-17,2.3001,16.38
2100,2100,38.8,9.44,135,140.4199981689453,AAPL,2022-10-10,2023-02-17,2.3001,15.76
2101,2101,38.744,10.07,135,140.4199981689453,AAPL,2022-10-11,2023-02-17,2.3001,15.52
2102,2102,19.45,37.465,135,115.36000061035156,AAPL,2020-09-14,2023-01-20,3.2972,39.911
2103,2103,20.38,38.836,135,115.36000061035156,AAPL,2020-09-15,2023-01-20,3.2972,39.088
2104,2104,19.25,37.211,135,115.54000091552734,AAPL,2020-09-16,2023-01-20,3.2972,39.982
2105,2105,18.0,38.666,135,112.12999725341795,AAPL,2020-09-17,2023-01-20,3.2972,39.342
2106,2106,16.5,37.663,135,110.33999633789062,AAPL,2020-09-18,2023-01-20,3.2972,39.358
2107,2107,16.5,37.539,135,110.08000183105467,AAPL,2020-09-21,2023-01-20,3.2972,38.171
2108,2108,18.4,38.109,135,110.08000183105467,AAPL,2020-09-22,2023-01-20,3.2972,39.706
2109,2109,16.2,38.159,135,111.80999755859376,AAPL,2020-09-23,2023-01-20,3.2972,39.36
2110,2110,17.2,37.433,135,107.12000274658205,AAPL,2020-09-24,2023-01-20,3.2972,39.136
2111,2111,17.9,36.816,135,108.22000122070312,AAPL,2020-09-25,2023-01-20,3.2972,37.85
2112,2112,19.36,37.051,135,114.95999908447266,AAPL,2020-09-28,2023-01-20,3.2972,38.095
2113,2113,19.43,37.092,135,114.95999908447266,AAPL,2020-09-29,2023-01-20,3.2972,38.199
2114,2114,20.15,36.897,135,114.08999633789062,AAPL,2020-09-30,2023-01-20,3.2972,38.134
2115,2115,21.0,38.072,135,115.80999755859376,AAPL,2020-10-01,2023-01-20,3.2972,39.303
2116,2116,19.6,38.29,135,116.79000091552734,AAPL,2020-10-02,2023-01-20,3.2972,39.538
2117,2117,21.0,38.182,135,116.5,AAPL,2020-10-05,2023-01-20,3.2972,39.187
2118,2118,19.25,38.121,135,116.5,AAPL,2020-10-06,2023-01-20,3.2972,39.317
2119,2119,20.1,37.984,135,113.16000366210938,AAPL,2020-10-07,2023-01-20,3.2972,38.958
2120,2120,19.65,37.759,135,115.08000183105467,AAPL,2020-10-08,2023-01-20,3.2972,39.013
2121,2121,20.6,37.615,135,114.97000122070312,AAPL,2020-10-09,2023-01-20,3.2972,38.601
2122,2122,24.8,37.683,135,124.4000015258789,AAPL,2020-10-12,2023-01-20,3.2972,38.845
2123,2123,23.4,37.853,135,124.4000015258789,AAPL,2020-10-13,2023-01-20,3.2972,39.074
2124,2124,22.74,37.74,135,121.0999984741211,AAPL,2020-10-14,2023-01-20,3.2972,38.727
2125,2125,22.59,37.324,135,121.19000244140624,AAPL,2020-10-15,2023-01-20,3.2972,38.664
2126,2126,21.7,37.943,135,120.70999908447266,AAPL,2020-10-16,2023-01-20,3.2972,38.872
2127,2127,20.7,37.616,135,115.9800033569336,AAPL,2020-10-19,2023-01-20,3.2972,38.611
2128,2128,20.7,37.172,135,115.9800033569336,AAPL,2020-10-20,2023-01-20,3.2972,38.318
2129,2129,20.15,36.94,135,117.51000213623048,AAPL,2020-10-21,2023-01-20,3.2972,38.233
2130,2130,19.2,36.561,135,116.87000274658205,AAPL,2020-10-22,2023-01-20,3.2972,37.676
2131,2131,18.5,36.213,135,115.75,AAPL,2020-10-23,2023-01-20,3.2972,37.19
2132,2132,18.0,36.262,135,115.0500030517578,AAPL,2020-10-26,2023-01-20,3.2972,37.153
2133,2133,19.47,36.149,135,116.5999984741211,AAPL,2020-10-27,2023-01-20,3.2972,37.174
2134,2134,16.7,35.903,135,111.1999969482422,AAPL,2020-10-28,2023-01-20,3.2972,37.009
2135,2135,19.15,35.902,135,115.31999969482422,AAPL,2020-10-29,2023-01-20,3.2972,37.219
2136,2136,15.25,36.149,135,108.86000061035156,AAPL,2020-10-30,2023-01-20,3.2972,37.637
2137,2137,14.7,35.875,135,108.7699966430664,AAPL,2020-11-02,2023-01-20,3.2972,36.587
2138,2138,15.5,35.116,135,110.44000244140624,AAPL,2020-11-03,2023-01-20,3.2972,36.457
2139,2139,16.97,34.226,135,114.9499969482422,AAPL,2020-11-04,2023-01-20,3.2972,35.099
2140,2140,19.15,35.046,135,119.02999877929688,AAPL,2020-11-05,2023-01-20,3.2972,35.416
2141,2141,18.8,34.755,135,118.69000244140624,AAPL,2020-11-06,2023-01-20,3.2972,35.308
2142,2142,18.2,34.547,135,116.31999969482422,AAPL,2020-11-09,2023-01-20,3.2972,34.761
2143,2143,17.25,34.466,135,115.97000122070312,AAPL,2020-11-10,2023-01-20,3.2972,34.892
2144,2144,18.83,34.391,135,119.48999786376952,AAPL,2020-11-11,2023-01-20,3.2972,34.965
2145,2145,18.75,34.495,135,119.20999908447266,AAPL,2020-11-12,2023-01-20,3.2972,35.053
2146,2146,18.35,33.812,135,119.26000213623048,AAPL,2020-11-13,2023-01-20,3.2972,34.318
2147,2147,18.9,33.727,135,120.3000030517578,AAPL,2020-11-16,2023-01-20,3.2972,34.17
2148,2148,18.8,34.06,135,119.38999938964844,AAPL,2020-11-17,2023-01-20,3.2972,34.7
2149,2149,18.21,33.905,135,118.02999877929688,AAPL,2020-11-18,2023-01-20,3.2972,34.472
2150,2150,17.98,33.908,135,118.63999938964844,AAPL,2020-11-19,2023-01-20,3.2972,34.323
2151,2151,17.75,33.813,135,117.33999633789062,AAPL,2020-11-20,2023-01-20,3.2972,34.51
2152,2152,15.25,33.111,135,113.8499984741211,AAPL,2020-11-23,2023-01-20,3.2972,33.874
2153,2153,16.2,33.0,135,115.16999816894533,AAPL,2020-11-24,2023-01-20,3.2972,33.533
2154,2154,16.25,33.143,135,116.02999877929688,AAPL,2020-11-25,2023-01-20,3.2972,33.805
2155,2155,16.7,33.294,135,116.58999633789062,AAPL,2020-11-27,2023-01-20,3.2972,34.007
2156,2156,19.1,34.5,135,119.0500030517578,AAPL,2020-11-30,2023-01-20,3.2972,35.204
2157,2157,21.1,34.88,135,122.72000122070312,AAPL,2020-12-01,2023-01-20,3.2972,35.731
2158,2158,20.96,34.819,135,123.08000183105467,AAPL,2020-12-02,2023-01-20,3.2972,35.28
2159,2159,20.6,34.705,135,122.94000244140624,AAPL,2020-12-03,2023-01-20,3.2972,35.302
2160,2160,20.2,34.706,135,122.25,AAPL,2020-12-04,2023-01-20,3.2972,35.203
2161,2161,21.35,34.95,135,123.75,AAPL,2020-12-07,2023-01-20,3.2972,35.426
2162,2162,21.55,34.896,135,124.37999725341795,AAPL,2020-12-08,2023-01-20,3.2972,35.758
2163,2163,20.07,34.857,135,121.77999877929688,AAPL,2020-12-09,2023-01-20,3.2972,35.281
2164,2164,20.76,34.8,135,123.23999786376952,AAPL,2020-12-10,2023-01-20,3.2972,35.334
2165,2165,20.36,35.178,135,122.41000366210938,AAPL,2020-12-11,2023-01-20,3.2972,35.748
2166,2166,20.25,34.961,135,121.77999877929688,AAPL,2020-12-14,2023-01-20,3.2972,35.568
2167,2167,23.21,35.319,135,127.87999725341795,AAPL,2020-12-15,2023-01-20,3.2972,35.788
2168,2168,24.01,35.613,135,127.80999755859376,AAPL,2020-12-16,2023-01-20,3.2972,36.355
2169,2169,24.38,35.795,135,128.6999969482422,AAPL,2020-12-17,2023-01-20,3.2972,36.688
2170,2170,23.75,36.223,135,126.66000366210938,AAPL,2020-12-18,2023-01-20,3.2972,36.808
2171,2171,24.05,36.787,135,128.22999572753906,AAPL,2020-12-21,2023-01-20,3.2972,37.194
2172,2172,27.11,37.069,135,131.8800048828125,AAPL,2020-12-22,2023-01-20,3.2972,37.331
2173,2173,26.8,36.633,135,130.9600067138672,AAPL,2020-12-23,2023-01-20,3.2972,37.23
2174,2174,26.9,36.778,135,131.97000122070312,AAPL,2020-12-24,2023-01-20,3.2972,37.153
2175,2175,29.4,36.264,135,136.69000244140625,AAPL,2020-12-28,2023-01-20,3.2972,36.985
2176,2176,28.0,36.193,135,134.8699951171875,AAPL,2020-12-29,2023-01-20,3.2972,36.697
2177,2177,27.5,35.88,135,133.72000122070312,AAPL,2020-12-30,2023-01-20,3.2972,36.621
2178,2178,26.45,35.748,135,132.69000244140625,AAPL,2020-12-31,2023-01-20,3.2972,36.047
2179,2179,24.9,36.412,135,129.41000366210938,AAPL,2021-01-04,2023-01-20,3.2972,36.843
2180,2180,25.44,36.152,135,131.00999450683594,AAPL,2021-01-05,2023-01-20,3.2972,36.728
2181,2181,23.65,36.814,135,126.5999984741211,AAPL,2021-01-06,2023-01-20,3.2972,37.295
2182,2182,26.25,36.813,135,130.9199981689453,AAPL,2021-01-07,2023-01-20,3.2972,37.656
2183,2183,26.7,36.663,135,132.0500030517578,AAPL,2021-01-08,2023-01-20,3.2972,37.475
2184,2184,25.25,37.275,135,128.97999572753906,AAPL,2021-01-11,2023-01-20,3.2972,37.944
2185,2185,25.22,37.152,135,128.8000030517578,AAPL,2021-01-12,2023-01-20,3.2972,37.64
2186,2186,26.01,36.787,135,130.88999938964844,AAPL,2021-01-13,2023-01-20,3.2972,37.387
2187,2187,24.92,36.924,135,128.91000366210938,AAPL,2021-01-14,2023-01-20,3.2972,37.485
2188,2188,23.95,36.732,135,127.13999938964844,AAPL,2021-01-15,2023-01-20,3.2972,37.322
2189,2189,23.74,36.242,135,127.83000183105467,AAPL,2021-01-19,2023-01-20,3.2972,36.965
2190,2190,26.2,36.155,135,132.02999877929688,AAPL,2021-01-20,2023-01-20,3.2972,36.92
2191,2191,28.95,36.242,135,136.8699951171875,AAPL,2021-01-21,2023-01-20,3.2972,36.955
2192,2192,30.72,36.314,135,139.07000732421875,AAPL,2021-01-22,2023-01-20,3.2972,36.913
2193,2193,33.02,37.063,135,142.9199981689453,AAPL,2021-01-25,2023-01-20,3.2972,37.787
2194,2194,33.8,37.648,135,143.16000366210938,AAPL,2021-01-26,2023-01-20,3.2972,38.354
2195,2195,34.1,38.829,135,142.05999755859375,AAPL,2021-01-27,2023-01-20,3.2972,39.616
2196,2196,31.05,38.575,135,137.08999633789062,AAPL,2021-01-28,2023-01-20,3.2972,39.478
2197,2197,27.9,38.841,135,131.9600067138672,AAPL,2021-01-29,2023-01-20,3.2972,39.749
2198,2198,29.0,38.526,135,134.13999938964844,AAPL,2021-02-01,2023-01-20,3.2972,39.315
2199,2199,28.75,37.642,135,134.99000549316406,AAPL,2021-02-02,2023-01-20,3.2972,38.571
2200,2200,27.8,36.98,135,133.94000244140625,AAPL,2021-02-03,2023-01-20,3.2972,37.858
2201,2201,29.39,37.066,135,137.38999938964844,AAPL,2021-02-04,2023-01-20,3.2972,37.797
2202,2202,29.15,36.769,135,136.75999450683594,AAPL,2021-02-05,2023-01-20,3.2972,37.414
2203,2203,28.9,36.546,135,136.91000366210938,AAPL,2021-02-08,2023-01-20,3.2972,37.19
2204,2204,28.55,36.606,135,136.00999450683594,AAPL,2021-02-09,2023-01-20,3.2972,37.349
2205,2205,27.95,36.555,135,135.38999938964844,AAPL,2021-02-10,2023-01-20,3.2972,37.192
2206,2206,27.7,36.148,135,135.1300048828125,AAPL,2021-02-11,2023-01-20,3.2972,36.853
2207,2207,27.6,36.06,135,135.3699951171875,AAPL,2021-02-12,2023-01-20,3.2972,36.653
2208,2208,26.3,36.124,135,133.19000244140625,AAPL,2021-02-16,2023-01-20,3.2972,36.881
2209,2209,24.73,35.994,135,130.83999633789062,AAPL,2021-02-17,2023-01-20,3.2972,36.644
2210,2210,24.12,35.9,135,129.7100067138672,AAPL,2021-02-18,2023-01-20,3.2972,36.627
2211,2211,24.06,35.644,135,129.8699951171875,AAPL,2021-02-19,2023-01-20,3.2972,36.392
2212,2212,21.75,35.49,135,126.0,AAPL,2021-02-22,2023-01-20,3.2972,36.247
2213,2213,21.5,35.38,135,125.86000061035156,AAPL,2021-02-23,2023-01-20,3.2972,36.142
2214,2214,21.1,35.36,135,125.3499984741211,AAPL,2021-02-24,2023-01-20,3.2972,36.246
2215,2215,21.47,35.458,135,120.98999786376952,AAPL,2021-02-25,2023-01-20,3.2972,36.517
2216,2216,19.0,34.391,135,121.26000213623048,AAPL,2021-02-26,2023-01-20,3.2972,36.504
2217,2217,21.93,34.781,135,127.79000091552734,AAPL,2021-03-01,2023-01-20,3.2972,35.531
2218,2218,20.33,34.53,135,125.12000274658205,AAPL,2021-03-02,2023-01-20,3.2972,35.186
2219,2219,18.45,34.096,135,122.05999755859376,AAPL,2021-03-03,2023-01-20,3.2972,34.745
2220,2220,17.0,33.932,135,120.12999725341795,AAPL,2021-03-04,2023-01-20,3.2972,34.641
2221,2221,17.6,33.595,135,121.41999816894533,AAPL,2021-03-05,2023-01-20,3.2972,34.126
2222,2222,15.5,33.704,135,116.36000061035156,AAPL,2021-03-08,2023-01-20,3.2972,34.275
2223,2223,17.49,33.89,135,121.08999633789062,AAPL,2021-03-09,2023-01-20,3.2972,34.264
2224,2224,17.4,34.003,135,119.9800033569336,AAPL,2021-03-10,2023-01-20,3.2972,34.492
2225,2225,18.15,34.073,135,121.95999908447266,AAPL,2021-03-11,2023-01-20,3.2972,34.578
2226,2226,17.6,34.126,135,121.02999877929688,AAPL,2021-03-12,2023-01-20,3.2972,34.6
2227,2227,19.2,34.374,135,123.98999786376952,AAPL,2021-03-15,2023-01-20,3.2972,34.806
2228,2228,20.2,34.299,135,125.56999969482422,AAPL,2021-03-16,2023-01-20,3.2972,34.646
2229,2229,20.07,34.425,135,124.76000213623048,AAPL,2021-03-17,2023-01-20,3.2972,34.93
2230,2230,17.8,34.683,135,120.52999877929688,AAPL,2021-03-18,2023-01-20,3.2972,35.317
2231,2231,17.35,34.178,135,119.98999786376952,AAPL,2021-03-19,2023-01-20,3.2972,34.801
2232,2232,17.85,32.923,135,123.38999938964844,AAPL,2021-03-22,2023-01-20,3.2972,33.462
2233,2233,17.0,32.3,135,122.54000091552734,AAPL,2021-03-23,2023-01-20,3.2972,32.8
2234,2234,16.0,32.331,135,120.08999633789062,AAPL,2021-03-24,2023-01-20,3.2972,32.778
2235,2235,15.98,31.964,135,120.58999633789062,AAPL,2021-03-25,2023-01-20,3.2972,32.548
2236,2236,15.25,31.599,135,121.20999908447266,AAPL,2021-03-26,2023-01-20,3.2972,31.979
2237,2237,15.5,31.087,135,121.38999938964844,AAPL,2021-03-29,2023-01-20,3.2972,31.531
2238,2238,14.45,30.775,135,121.38999938964844,AAPL,2021-03-30,2023-01-20,3.2972,31.302
2239,2239,15.9,30.631,135,119.9000015258789,AAPL,2021-03-31,2023-01-20,3.2972,30.979
2240,2240,15.73,30.434,135,122.1500015258789,AAPL,2021-04-01,2023-01-20,3.2972,30.825
2241,2241,17.65,30.938,135,125.9000015258789,AAPL,2021-04-05,2023-01-20,3.2972,31.207
2242,2242,17.9,30.937,135,125.9000015258789,AAPL,2021-04-06,2023-01-20,3.2972,31.236
2243,2243,18.3,31.142,135,126.20999908447266,AAPL,2021-04-07,2023-01-20,3.2972,31.426
2244,2244,20.05,31.468,135,127.9000015258789,AAPL,2021-04-08,2023-01-20,3.2972,31.74
2245,2245,22.2,32.161,135,130.36000061035156,AAPL,2021-04-09,2023-01-20,3.2972,32.48
2246,2246,21.45,32.61,135,131.24000549316406,AAPL,2021-04-12,2023-01-20,3.2972,32.728
2247,2247,23.2,32.545,135,131.24000549316406,AAPL,2021-04-13,2023-01-20,3.2972,32.755
2248,2248,22.0,33.098,135,134.42999267578125,AAPL,2021-04-14,2023-01-20,3.2972,33.276
2249,2249,22.85,32.606,135,132.02999877929688,AAPL,2021-04-15,2023-01-20,3.2972,32.862
2250,2250,22.75,32.48,135,134.5,AAPL,2021-04-16,2023-01-20,3.2972,32.578
2251,2251,22.8,32.28,135,134.83999633789062,AAPL,2021-04-19,2023-01-20,3.2972,32.414
2252,2252,21.78,32.108,135,134.83999633789062,AAPL,2021-04-20,2023-01-20,3.2972,32.245
2253,2253,21.5,31.305,135,133.11000061035156,AAPL,2021-04-21,2023-01-20,3.2972,31.488
2254,2254,20.72,31.508,135,133.5,AAPL,2021-04-22,2023-01-20,3.2972,31.58
2255,2255,21.85,30.977,135,131.94000244140625,AAPL,2021-04-23,2023-01-20,3.2972,31.209
2256,2256,21.8,30.98,135,134.72000122070312,AAPL,2021-04-26,2023-01-20,3.2972,31.192
2257,2257,21.5,30.953,135,134.72000122070312,AAPL,2021-04-27,2023-01-20,3.2972,30.985
2258,2258,21.0,30.874,135,134.38999938964844,AAPL,2021-04-28,2023-01-20,3.2972,31.006
2259,2259,21.0,30.71,135,133.5800018310547,AAPL,2021-04-29,2023-01-20,3.2972,30.754
2260,2260,19.49,30.58,135,133.47999572753906,AAPL,2021-04-30,2023-01-20,3.2972,30.664
2261,2261,19.9,30.27,135,132.5399932861328,AAPL,2021-05-03,2023-01-20,3.2972,30.318
2262,2262,17.11,30.058,135,132.5399932861328,AAPL,2021-05-04,2023-01-20,3.2972,30.224
2263,2263,17.05,29.616,135,127.8499984741211,AAPL,2021-05-05,2023-01-20,3.2972,29.813
2264,2264,17.55,29.469,135,128.10000610351562,AAPL,2021-05-06,2023-01-20,3.2972,29.486
2265,2265,18.19,29.414,135,129.74000549316406,AAPL,2021-05-07,2023-01-20,3.2972,29.586
2266,2266,16.35,29.374,135,126.8499984741211,AAPL,2021-05-10,2023-01-20,3.2972,29.619
2267,2267,15.5,29.232,135,126.8499984741211,AAPL,2021-05-11,2023-01-20,3.2972,29.302
2268,2268,14.5,30.011,135,125.91000366210938,AAPL,2021-05-12,2023-01-20,3.2972,30.036
2269,2269,15.4,29.472,135,122.7699966430664,AAPL,2021-05-13,2023-01-20,3.2972,29.82
2270,2270,16.31,29.027,135,124.97000122070312,AAPL,2021-05-14,2023-01-20,3.2972,29.056
2271,2271,15.7,29.193,135,126.2699966430664,AAPL,2021-05-17,2023-01-20,3.2972,29.231
2272,2272,15.38,29.044,135,126.2699966430664,AAPL,2021-05-18,2023-01-20,3.2972,29.388
2273,2273,14.95,29.566,135,124.8499984741211,AAPL,2021-05-19,2023-01-20,3.2972,29.762
2274,2274,16.3,29.269,135,124.69000244140624,AAPL,2021-05-20,2023-01-20,3.2972,29.487
2275,2275,15.5,29.249,135,127.30999755859376,AAPL,2021-05-21,2023-01-20,3.2972,29.437
2276,2276,16.23,28.992,135,127.0999984741211,AAPL,2021-05-24,2023-01-20,3.2972,29.192
2277,2277,15.5,28.997,135,127.0999984741211,AAPL,2021-05-25,2023-01-20,3.2972,29.156
2278,2278,15.45,28.673,135,126.9000015258789,AAPL,2021-05-26,2023-01-20,3.2972,28.809
2279,2279,14.7,28.563,135,126.8499984741211,AAPL,2021-05-27,2023-01-20,3.2972,28.682
2280,2280,14.25,28.131,135,125.27999877929688,AAPL,2021-05-28,2023-01-20,3.2972,28.437
2281,2281,13.7,27.986,135,124.27999877929688,AAPL,2021-06-01,2023-01-20,3.2972,28.194
2282,2282,13.83,27.991,135,124.27999877929688,AAPL,2021-06-02,2023-01-20,3.2972,28.197
2283,2283,13.66,28.219,135,125.05999755859376,AAPL,2021-06-03,2023-01-20,3.2972,28.332
2284,2284,14.6,28.067,135,123.54000091552734,AAPL,2021-06-04,2023-01-20,3.2972,28.383
2285,2285,14.75,28.603,135,125.9000015258789,AAPL,2021-06-07,2023-01-20,3.2972,28.734
2286,2286,15.35,28.628,135,125.9000015258789,AAPL,2021-06-08,2023-01-20,3.2972,28.798
2287,2287,15.3,28.73,135,126.73999786376952,AAPL,2021-06-09,2023-01-20,3.2972,28.705
2288,2288,14.8,28.395,135,127.12999725341795,AAPL,2021-06-10,2023-01-20,3.2972,28.584
2289,2289,15.0,28.105,135,126.11000061035156,AAPL,2021-06-11,2023-01-20,3.2972,28.18
2290,2290,16.9,28.543,135,130.47999572753906,AAPL,2021-06-14,2023-01-20,3.2972,28.548
2291,2291,16.59,28.758,135,130.47999572753906,AAPL,2021-06-15,2023-01-20,3.2972,28.824
2292,2292,16.98,28.786,135,129.63999938964844,AAPL,2021-06-16,2023-01-20,3.2972,28.913
2293,2293,17.83,28.648,135,130.14999389648438,AAPL,2021-06-17,2023-01-20,3.2972,28.845
2294,2294,17.15,29.087,135,131.7899932861328,AAPL,2021-06-18,2023-01-20,3.2972,29.129
2295,2295,17.75,28.695,135,132.3000030517578,AAPL,2021-06-21,2023-01-20,3.2972,28.659
2296,2296,18.9,28.746,135,132.3000030517578,AAPL,2021-06-22,2023-01-20,3.2972,28.804
2297,2297,18.72,28.703,135,133.97999572753906,AAPL,2021-06-23,2023-01-20,3.2972,28.736
2298,2298,18.45,28.562,135,133.6999969482422,AAPL,2021-06-24,2023-01-20,3.2972,28.632
2299,2299,18.14,28.421,135,133.41000366210938,AAPL,2021-06-25,2023-01-20,3.2972,28.401
2300,2300,19.15,28.385,135,134.77999877929688,AAPL,2021-06-28,2023-01-20,3.2972,28.486
2301,2301,19.94,28.561,135,134.77999877929688,AAPL,2021-06-29,2023-01-20,3.2972,28.482
2302,2302,20.5,28.674,135,136.3300018310547,AAPL,2021-06-30,2023-01-20,3.2972,28.748
2303,2303,20.3,28.562,135,136.9600067138672,AAPL,2021-07-01,2023-01-20,3.2972,28.59
2304,2304,21.9,28.604,135,137.27000427246094,AAPL,2021-07-02,2023-01-20,3.2972,28.548
2305,2305,23.8,29.389,135,142.02000427246094,AAPL,2021-07-06,2023-01-20,3.2972,29.286
2306,2306,24.45,29.758,135,142.02000427246094,AAPL,2021-07-07,2023-01-20,3.2972,29.715
2307,2307,25.1,30.404,135,144.57000732421875,AAPL,2021-07-08,2023-01-20,3.2972,30.345
2308,2308,26.15,30.245,135,143.24000549316406,AAPL,2021-07-09,2023-01-20,3.2972,30.297
2309,2309,25.7,30.026,135,144.5,AAPL,2021-07-12,2023-01-20,3.2972,29.919
2310,2310,26.41,30.056,135,144.5,AAPL,2021-07-13,2023-01-20,3.2972,30.048
2311,2311,29.1,30.475,135,145.63999938964844,AAPL,2021-07-14,2023-01-20,3.2972,30.528
2312,2312,28.4,30.397,135,149.14999389648438,AAPL,2021-07-15,2023-01-20,3.2972,30.352
2313,2313,26.95,30.243,135,148.47999572753906,AAPL,2021-07-16,2023-01-20,3.2972,30.237
2314,2314,24.45,30.503,135,142.4499969482422,AAPL,2021-07-19,2023-01-20,3.2972,30.47
2315,2315,27.04,30.561,135,142.4499969482422,AAPL,2021-07-20,2023-01-20,3.2972,30.601
2316,2316,25.97,30.282,135,146.14999389648438,AAPL,2021-07-21,2023-01-20,3.2972,30.267
2317,2317,26.8,30.056,135,145.39999389648438,AAPL,2021-07-22,2023-01-20,3.2972,30.04
2318,2318,27.92,29.975,135,146.8000030517578,AAPL,2021-07-23,2023-01-20,3.2972,29.755
2319,2319,28.12,29.863,135,148.99000549316406,AAPL,2021-07-26,2023-01-20,3.2972,29.875
2320,2320,26.65,30.067,135,148.99000549316406,AAPL,2021-07-27,2023-01-20,3.2972,29.932
2321,2321,25.59,30.052,135,146.77000427246094,AAPL,2021-07-28,2023-01-20,3.2972,29.983
2322,2322,26.0,29.804,135,144.97999572753906,AAPL,2021-07-29,2023-01-20,3.2972,29.801
2323,2323,26.18,29.79,135,145.63999938964844,AAPL,2021-07-30,2023-01-20,3.2972,29.83
2324,2324,25.85,29.448,135,145.52000427246094,AAPL,2021-08-02,2023-01-20,3.2972,29.437
2325,2325,27.0,29.573,135,145.52000427246094,AAPL,2021-08-03,2023-01-20,3.2972,29.504
2326,2326,26.52,29.65,135,147.36000061035156,AAPL,2021-08-04,2023-01-20,3.2972,29.618
2327,2327,26.35,29.459,135,146.9499969482422,AAPL,2021-08-05,2023-01-20,3.2972,29.487
2328,2328,25.75,29.262,135,147.05999755859375,AAPL,2021-08-06,2023-01-20,3.2972,29.103
2329,2329,25.73,29.317,135,146.08999633789062,AAPL,2021-08-09,2023-01-20,3.2972,29.24
2330,2330,25.48,29.459,135,146.08999633789062,AAPL,2021-08-10,2023-01-20,3.2972,29.326
2331,2331,25.5,29.31,135,145.60000610351562,AAPL,2021-08-11,2023-01-20,3.2972,29.217
2332,2332,27.75,29.541,135,145.86000061035156,AAPL,2021-08-12,2023-01-20,3.2972,29.456
2333,2333,27.72,29.402,135,148.88999938964844,AAPL,2021-08-13,2023-01-20,3.2972,29.38
2334,2334,29.1,29.618,135,151.1199951171875,AAPL,2021-08-16,2023-01-20,3.2972,29.592
2335,2335,28.85,30.169,135,151.1199951171875,AAPL,2021-08-17,2023-01-20,3.2972,30.069
2336,2336,26.65,30.063,135,150.19000244140625,AAPL,2021-08-18,2023-01-20,3.2972,30.034
2337,2337,26.41,30.241,135,146.36000061035156,AAPL,2021-08-19,2023-01-20,3.2972,30.236
